time_stamp,can518501x,can518501y,can518501z
2017-05-13 06:50:00,550.3951,0.0651,168.2131
2017-05-13 07:00:00,550.3996,0.0653,168.1981
2017-05-13 07:10:00,550.3952,0.0659,168.2051
2017-05-13 07:20:00,550.3874,0.0699,168.2131
2017-05-13 07:30:00,550.3912,0.064,168.2091
2017-05-13 07:40:00,550.3947,0.0635,168.2011
2017-05-13 07:50:00,550.3861,0.0668,168.2071
2017-05-13 08:00:00,550.3915,0.0634,168.1951
2017-05-13 08:10:00,550.3868,0.0638,168.2121
2017-05-13 08:20:00,550.3871,0.0627,168.2111
2017-05-13 08:30:00,550.3868,0.062,168.2131
2017-05-13 08:40:00,550.3859,0.0639,168.2031
2017-05-13 08:50:00,550.3915,0.0633,168.2061
2017-05-13 09:00:00,550.3903,0.0584,168.2191
2017-05-13 09:10:00,550.3875,0.0596,168.2111
2017-05-13 09:20:00,550.3838,0.0679,168.2061
2017-05-13 09:30:00,550.3842,0.0636,168.2141
2017-05-13 09:40:00,550.3862,0.0643,168.2101
2017-05-13 09:50:00,550.384,0.0635,168.2151
2017-05-13 10:00:00,550.3787,0.0639,168.2221
2017-05-13 10:10:00,550.3853,0.0569,168.2191
2017-05-13 10:20:00,550.3787,0.0577,168.2151
2017-05-13 10:30:00,550.3776,0.0615,168.2181
2017-05-13 10:40:00,550.3746,0.0654,168.2211
2017-05-13 10:50:00,550.3799,0.0584,168.2121
2017-05-13 11:00:00,550.3863,0.0581,168.2011
2017-05-13 11:10:00,550.3754,0.0621,168.2161
2017-05-13 11:20:00,550.3876,0.0574,168.2191
2017-05-13 11:30:00,550.3842,0.0641,168.2131
2017-05-13 11:40:00,550.378,0.0719,168.2281
2017-05-13 11:50:00,550.3885,0.0638,168.2381
2017-05-13 12:00:00,550.3895,0.076,168.2071
2017-05-13 12:10:00,550.3685,0.0771,168.1551
2017-05-13 12:20:00,550.3593,0.0776,168.2291
2017-05-13 12:30:00,550.4035,0.0713,168.2101
2017-05-13 12:40:00,550.3895,0.0608,168.2251
2017-05-13 12:50:00,550.3969,0.047,168.1941
2017-05-13 13:00:00,550.3684,0.0725,168.1941
2017-05-13 13:10:00,550.3908,0.0744,168.2411
2017-05-13 13:20:00,550.3995,0.0577,168.2151
2017-05-13 13:30:00,550.4075,0.0538,168.2381
2017-05-13 13:40:00,550.4035,0.0656,168.2641
2017-05-13 13:50:00,550.4035,0.0646,168.2261
2017-05-13 14:00:00,550.402,0.0654,168.1981
2017-05-13 14:10:00,550.4006,0.0519,168.2241
2017-05-13 14:20:00,550.3978,0.0585,168.2181
2017-05-13 14:30:00,550.399,0.0573,168.1891
2017-05-13 14:40:00,550.3702,0.0737,168.2471
2017-05-13 14:50:00,550.3993,0.0631,168.3041
2017-05-13 15:00:00,550.3832,0.0699,168.2221
2017-05-13 15:10:00,550.4021,0.0623,168.2411
2017-05-13 15:20:00,550.4004,0.0657,168.2541
2017-05-13 15:30:00,550.4032,0.0675,168.2381
2017-05-13 15:40:00,550.3991,0.0635,168.2301
2017-05-13 15:50:00,550.4021,0.0672,168.2351
2017-05-13 16:00:00,550.4006,0.0629,168.2351
2017-05-13 16:10:00,550.4033,0.0671,168.2301
2017-05-13 16:20:00,550.3921,0.0633,168.2281
2017-05-13 16:30:00,550.3968,0.0659,168.2111
2017-05-13 16:40:00,550.4012,0.062,168.2171
2017-05-13 16:50:00,550.4024,0.0654,168.2141
2017-05-13 17:00:00,550.4016,0.063,168.2221
2017-05-13 17:10:00,550.4,0.0667,168.2081
2017-05-13 17:20:00,550.3974,0.0652,168.2131
2017-05-13 17:30:00,550.3969,0.0642,168.2361
2017-05-13 17:40:00,550.396,0.0665,168.2291
2017-05-13 17:50:00,550.3916,0.0667,168.2141
2017-05-13 18:00:00,550.3945,0.0642,168.2061
2017-05-13 18:10:00,550.3962,0.0668,168.2141
2017-05-13 18:20:00,550.3984,0.0671,168.2091
2017-05-13 18:30:00,550.3977,0.0633,168.2111
2017-05-13 18:40:00,550.398,0.0656,168.2031
2017-05-13 18:50:00,550.3972,0.0698,168.2081
2017-05-13 19:00:00,550.3992,0.0661,168.2091
2017-05-13 19:10:00,550.3989,0.0681,168.1931
2017-05-13 19:20:00,550.397,0.0679,168.2071
2017-05-13 19:30:00,550.392,0.0676,168.1971
2017-05-13 19:40:00,550.394,0.0699,168.2011
2017-05-13 19:50:00,550.3957,0.0683,168.2061
2017-05-13 20:00:00,550.3929,0.0656,168.2181
2017-05-13 20:10:00,550.3958,0.0629,168.2241
2017-05-13 20:20:00,550.3975,0.0654,168.2211
2017-05-13 20:30:00,550.3947,0.0679,168.2191
2017-05-13 20:40:00,550.3979,0.0679,168.2201
2017-05-13 20:50:00,550.3966,0.065,168.2061
2017-05-13 21:00:00,550.3951,0.0668,168.2051
2017-05-13 21:10:00,550.3978,0.0641,168.2111
2017-05-13 21:20:00,550.3951,0.0653,168.2061
2017-05-13 21:30:00,550.3996,0.0623,168.2031
2017-05-13 21:40:00,550.3961,0.0633,168.2141
2017-05-13 21:50:00,550.3994,0.0653,168.2151
2017-05-13 22:00:00,550.3973,0.0626,168.2171
2017-05-13 22:10:00,550.3963,0.0626,168.2151
2017-05-13 22:20:00,550.4007,0.0654,168.2081
2017-05-13 22:30:00,550.4024,0.0647,168.2091
2017-05-13 22:40:00,550.4004,0.0664,168.2101
2017-05-13 22:50:00,550.3957,0.0666,168.2151
2017-05-13 23:00:00,550.3976,0.0671,168.2061
2017-05-13 23:10:00,550.3996,0.067,168.2081
2017-05-13 23:20:00,550.4024,0.0616,168.2151
2017-05-13 23:30:00,550.3979,0.0636,168.2181
2017-05-13 23:40:00,550.3989,0.0646,168.2181
2017-05-13 23:50:00,550.3978,0.0635,168.2251
2017-05-14 00:00:00,550.3982,0.0644,168.2241
2017-05-14 00:10:00,550.3964,0.0667,168.2221
2017-05-14 00:20:00,550.3914,0.0665,168.2221
2017-05-14 00:30:00,550.3956,0.0631,168.2221
2017-05-14 00:40:00,550.3957,0.0623,168.2201
2017-05-14 00:50:00,550.3943,0.0649,168.2191
2017-05-14 01:00:00,550.3964,0.0642,168.2171
2017-05-14 01:10:00,550.3997,0.0652,168.2121
2017-05-14 01:20:00,550.3967,0.0652,168.2121
2017-05-14 01:30:00,550.4009,0.0622,168.2121
2017-05-14 01:40:00,550.3973,0.0654,168.2171
2017-05-14 01:50:00,550.3979,0.0653,168.2081
2017-05-14 02:00:00,550.399,0.0616,168.2141
2017-05-14 02:10:00,550.395,0.0622,168.2281
2017-05-14 02:20:00,550.3927,0.0622,168.2191
2017-05-14 02:30:00,550.398,0.0624,168.2211
2017-05-14 02:40:00,550.399,0.0628,168.2231
2017-05-14 02:50:00,550.3995,0.0632,168.2241
2017-05-14 03:00:00,550.3997,0.0624,168.2171
2017-05-14 03:10:00,550.3973,0.0635,168.2171
2017-05-14 03:20:00,550.3985,0.0615,168.2151
2017-05-14 03:30:00,550.3984,0.0636,168.2111
2017-05-14 03:40:00,550.3989,0.0645,168.2151
2017-05-14 03:50:00,550.3985,0.0643,168.2161
2017-05-14 04:00:00,550.3998,0.063,168.2191
2017-05-14 04:10:00,550.3972,0.0625,168.2151
2017-05-14 04:20:00,550.3988,0.0654,168.2121
2017-05-14 04:30:00,550.3985,0.0637,168.2181
2017-05-14 04:40:00,550.3972,0.0621,168.2181
2017-05-14 04:50:00,550.3987,0.0605,168.2201
2017-05-14 05:00:00,550.3976,0.0619,168.2111
2017-05-14 05:10:00,550.395,0.0632,168.2031
2017-05-14 05:20:00,550.3951,0.0641,168.2081
2017-05-14 05:30:00,550.3966,0.0659,168.2071
2017-05-14 05:40:00,550.3984,0.0638,168.2141
2017-05-14 05:50:00,550.3967,0.0599,168.2081
2017-05-14 06:00:00,550.3929,0.0631,168.2141
2017-05-14 06:40:00,550.3894,0.064,168.2131
2017-05-14 06:50:00,550.3911,0.0656,168.2151
2017-05-14 07:00:00,550.3889,0.0675,168.2081
2017-05-14 07:10:00,550.3855,0.0677,168.2171
2017-05-14 07:20:00,550.3836,0.0677,168.2181
2017-05-14 07:30:00,550.3832,0.061,168.2211
2017-05-14 07:40:00,550.3892,0.0622,168.2171
2017-05-14 07:50:00,550.3875,0.064,168.2201
2017-05-14 08:00:00,550.3864,0.0595,168.2211
2017-05-14 08:10:00,550.3855,0.0607,168.2231
2017-05-14 08:20:00,550.3854,0.0607,168.2171
2017-05-14 08:30:00,550.3872,0.0641,168.2181
2017-05-14 08:40:00,550.3921,0.0616,168.2141
2017-05-14 08:50:00,550.3956,0.0601,168.2191
2017-05-14 09:00:00,550.3927,0.0576,168.2251
2017-05-14 09:10:00,550.3869,0.0597,168.2311
2017-05-14 09:20:00,550.3895,0.0629,168.2251
2017-05-14 09:30:00,550.3864,0.0621,168.2211
2017-05-14 09:40:00,550.3909,0.0563,168.2121
2017-05-14 09:50:00,550.3897,0.0592,168.2141
2017-05-14 10:00:00,550.391,0.0523,168.2111
2017-05-14 10:10:00,550.3925,0.0538,168.2191
2017-05-14 10:20:00,550.3921,0.0531,168.2251
2017-05-14 10:30:00,550.3911,0.0596,168.2211
2017-05-14 10:40:00,550.3909,0.058,168.2271
2017-05-14 10:50:00,550.3847,0.0623,168.2181
2017-05-14 11:00:00,550.3897,0.0519,168.2221
2017-05-14 11:10:00,550.3961,0.0534,168.2181
2017-05-14 11:20:00,550.3907,0.0543,168.2181
2017-05-14 11:30:00,550.3862,0.0626,168.2261
2017-05-14 11:40:00,550.389,0.0556,168.2361
2017-05-14 11:50:00,550.3882,0.057,168.2281
2017-05-14 12:00:00,550.3897,0.0587,168.2331
2017-05-14 12:10:00,550.3924,0.0593,168.2311
2017-05-14 12:20:00,550.3941,0.0485,168.2361
2017-05-14 12:30:00,550.3911,0.0593,168.2171
2017-05-14 12:40:00,550.3869,0.0598,168.2251
2017-05-14 12:50:00,550.3893,0.0597,168.2091
2017-05-14 13:00:00,550.404,0.0619,168.2211
2017-05-14 13:10:00,550.4017,0.053,168.2021
2017-05-14 13:20:00,550.3925,0.0605,168.1801
2017-05-14 13:30:00,550.3871,0.056,168.2051
2017-05-14 13:40:00,550.3901,0.0592,168.1961
2017-05-14 13:50:00,550.3979,0.0606,168.2131
2017-05-14 14:00:00,550.4015,0.069,168.2221
2017-05-14 14:10:00,550.4023,0.0556,168.2271
2017-05-14 14:20:00,550.4087,0.0565,168.2211
2017-05-14 14:30:00,550.402,0.0619,168.2181
2017-05-14 14:40:00,550.4077,0.0649,168.2221
2017-05-14 14:50:00,550.4017,0.0619,168.2111
2017-05-14 15:00:00,550.3949,0.0654,168.2081
2017-05-14 15:10:00,550.4064,0.0598,168.2181
2017-05-14 15:20:00,550.3943,0.0685,168.1851
2017-05-14 15:30:00,550.3848,0.0622,168.1921
2017-05-14 15:40:00,550.3896,0.0561,168.2061
2017-05-14 15:50:00,550.4055,0.0513,168.2101
2017-05-14 16:00:00,550.4012,0.0487,168.2251
2017-05-14 16:10:00,550.3889,0.0496,168.2471
2017-05-14 16:20:00,550.4109,0.0619,168.2171
2017-05-14 16:30:00,550.3939,0.0649,168.2161
2017-05-14 16:40:00,550.4246,0.0609,168.2121
2017-05-14 16:50:00,550.4259,0.0555,168.2391
2017-05-14 17:00:00,550.4181,0.0597,168.2281
2017-05-14 17:10:00,550.3901,0.067,168.2271
2017-05-14 17:20:00,550.3856,0.0511,168.2261
2017-05-14 17:30:00,550.3852,0.0523,168.2391
2017-05-14 17:40:00,550.392,0.0536,168.2291
2017-05-14 17:50:00,550.3982,0.047,168.2631
2017-05-14 18:00:00,550.41,0.0597,168.2631
2017-05-14 18:10:00,550.4131,0.0544,168.2361
2017-05-14 18:20:00,550.4122,0.061,168.2131
2017-05-14 18:30:00,550.4055,0.0602,168.2381
2017-05-14 18:40:00,550.4176,0.0627,168.2281
2017-05-14 18:50:00,550.4181,0.0663,168.2181
2017-05-14 19:00:00,550.4172,0.0667,168.2071
2017-05-14 19:10:00,550.4148,0.0601,168.2051
2017-05-14 19:20:00,550.4149,0.0641,168.2031
2017-05-14 19:30:00,550.4152,0.0639,168.1951
2017-05-14 19:40:00,550.4114,0.0659,168.2021
2017-05-14 19:50:00,550.4125,0.0638,168.2111
2017-05-14 20:00:00,550.4124,0.063,168.2151
2017-05-14 20:10:00,550.4126,0.0614,168.2151
2017-05-14 20:20:00,550.4106,0.0635,168.2151
2017-05-14 20:30:00,550.4093,0.0639,168.2091
2017-05-14 20:40:00,550.4124,0.0622,168.2031
2017-05-14 20:50:00,550.4122,0.0603,168.1991
2017-05-14 21:00:00,550.4131,0.0646,168.2131
2017-05-14 21:10:00,550.4119,0.0644,168.2111
2017-05-14 21:20:00,550.4121,0.0618,168.2001
2017-05-14 21:30:00,550.4153,0.0609,168.1941
2017-05-14 21:40:00,550.4118,0.0633,168.1951
2017-05-14 21:50:00,550.413,0.0643,168.2101
2017-05-14 22:00:00,550.4115,0.0604,168.2101
2017-05-14 22:10:00,550.4089,0.0607,168.2081
2017-05-14 22:20:00,550.4099,0.0662,168.2061
2017-05-14 22:30:00,550.4125,0.065,168.2091
2017-05-14 22:40:00,550.4091,0.0671,168.2081
2017-05-14 22:50:00,550.4101,0.0668,168.2031
2017-05-14 23:00:00,550.4081,0.0686,168.2031
2017-05-14 23:10:00,550.4113,0.0672,168.2091
2017-05-14 23:20:00,550.4102,0.0604,168.2121
2017-05-14 23:30:00,550.4124,0.0632,168.2081
2017-05-14 23:40:00,550.4093,0.0664,168.2141
2017-05-14 23:50:00,550.4085,0.0665,168.2141
2017-05-15 00:00:00,550.4075,0.064,168.2161
2017-05-15 00:10:00,550.4018,0.0682,168.2171
2017-05-15 00:20:00,550.4066,0.066,168.2171
2017-05-15 00:30:00,550.4079,0.0614,168.2051
2017-05-15 00:40:00,550.4094,0.0626,168.2101
2017-05-15 00:50:00,550.41,0.0623,168.2061
2017-05-15 01:00:00,550.4095,0.0632,168.2081
2017-05-15 01:10:00,550.4095,0.0634,168.2081
2017-05-15 01:20:00,550.4069,0.0634,168.2121
2017-05-15 01:30:00,550.4068,0.0651,168.2111
2017-05-15 01:40:00,550.4085,0.0681,168.2081
2017-05-15 01:50:00,550.4066,0.0635,168.2131
2017-05-15 02:00:00,550.4062,0.0611,168.2231
2017-05-15 02:10:00,550.4013,0.0629,168.2231
2017-05-15 02:20:00,550.4064,0.0642,168.2091
2017-05-15 02:30:00,550.4047,0.0632,168.2141
2017-05-15 02:40:00,550.4053,0.0637,168.2211
2017-05-15 02:50:00,550.4088,0.0601,168.2181
2017-05-15 03:00:00,550.4081,0.0621,168.2241
2017-05-15 03:10:00,550.4058,0.0636,168.2181
2017-05-15 03:20:00,550.405,0.0633,168.2151
2017-05-15 03:30:00,550.4083,0.064,168.2121
2017-05-15 03:40:00,550.4047,0.0648,168.2121
2017-05-15 03:50:00,550.4065,0.0631,168.2111
2017-05-15 04:00:00,550.4079,0.0613,168.2181
2017-05-15 04:10:00,550.4072,0.0615,168.2121
2017-05-15 04:20:00,550.4065,0.0629,168.2091
2017-05-15 04:30:00,550.4058,0.063,168.2101
2017-05-15 04:40:00,550.4021,0.0629,168.2111
2017-05-15 04:50:00,550.4065,0.0624,168.2131
2017-05-15 05:00:00,550.4016,0.064,168.2071
2017-05-15 05:10:00,550.4026,0.0629,168.2111
2017-05-15 05:20:00,550.4023,0.0628,168.2101
2017-05-15 05:30:00,550.4041,0.0622,168.2111
2017-05-15 05:40:00,550.4047,0.0604,168.2071
2017-05-15 05:50:00,550.4058,0.0603,168.2121
2017-05-15 06:00:00,550.4051,0.0628,168.2151
2017-05-15 06:10:00,550.403,0.0623,168.2171
2017-05-15 06:20:00,550.4001,0.0639,168.2091
2017-05-15 06:30:00,550.3988,0.0631,168.2101
2017-05-15 06:40:00,550.4,0.0625,168.2081
2017-05-15 06:50:00,550.3983,0.0665,168.2051
2017-05-15 07:00:00,550.3977,0.0668,168.2061
2017-05-15 07:10:00,550.3914,0.068,168.2091
2017-05-15 07:20:00,550.3906,0.0651,168.2071
2017-05-15 07:30:00,550.3924,0.0639,168.2091
2017-05-15 07:40:00,550.3947,0.0659,168.2041
2017-05-15 07:50:00,550.3935,0.0657,168.2071
2017-05-15 08:00:00,550.3915,0.0624,168.2141
2017-05-15 08:10:00,550.3908,0.0632,168.2141
2017-05-15 08:20:00,550.3896,0.062,168.2101
2017-05-15 08:30:00,550.3918,0.0628,168.2091
2017-05-15 08:40:00,550.4019,0.0625,168.2041
2017-05-15 08:50:00,550.4111,0.0602,168.1961
2017-05-15 09:00:00,550.4005,0.0642,168.1851
2017-05-15 09:10:00,550.3936,0.0614,168.2111
2017-05-15 09:20:00,550.3998,0.0645,168.2141
2017-05-15 09:30:00,550.4025,0.0512,168.1891
2017-05-15 09:40:00,550.4053,0.0437,168.1861
2017-05-15 09:50:00,550.3911,0.0532,168.1921
2017-05-15 10:00:00,550.3907,0.0492,168.1731
2017-05-15 10:10:00,550.3857,0.0511,168.1871
2017-05-15 10:20:00,550.3832,0.0495,168.2111
2017-05-15 10:30:00,550.3901,0.0593,168.2231
2017-05-15 10:40:00,550.3798,0.0731,168.2261
2017-05-15 10:50:00,550.3824,0.0618,168.2231
2017-05-15 11:00:00,550.3738,0.0686,168.2391
2017-05-15 11:10:00,550.3774,0.0695,168.2391
2017-05-15 11:20:00,550.3737,0.064,168.2221
2017-05-15 11:30:00,550.3753,0.0631,168.2091
2017-05-15 11:40:00,550.3864,0.0693,168.2031
2017-05-15 11:50:00,550.389,0.0612,168.2181
2017-05-15 12:00:00,550.3926,0.0558,168.2301
2017-05-15 12:10:00,550.4082,0.0371,168.2181
2017-05-15 12:20:00,550.414,0.042,168.2301
2017-05-15 12:30:00,550.4012,0.054,168.2091
2017-05-15 12:40:00,550.393,0.066,168.2391
2017-05-15 12:50:00,550.3871,0.0694,168.2531
2017-05-15 13:00:00,550.3928,0.0645,168.2301
2017-05-15 13:10:00,550.4014,0.0555,168.2311
2017-05-15 13:20:00,550.4121,0.054,168.2181
2017-05-15 13:30:00,550.4099,0.0516,168.1961
2017-05-15 13:40:00,550.4077,0.0544,168.2031
2017-05-15 13:50:00,550.4063,0.0569,168.2141
2017-05-15 14:00:00,550.4089,0.0596,168.2201
2017-05-15 14:10:00,550.4107,0.0567,168.2131
2017-05-15 14:20:00,550.4115,0.0621,168.2041
2017-05-15 14:30:00,550.412,0.0598,168.2061
2017-05-15 14:40:00,550.4118,0.0597,168.2101
2017-05-15 14:50:00,550.4114,0.0596,168.2141
2017-05-15 15:00:00,550.4136,0.0596,168.2141
2017-05-15 15:10:00,550.412,0.0661,168.2201
2017-05-15 15:20:00,550.4086,0.0619,168.2161
2017-05-15 15:30:00,550.4023,0.0599,168.2081
2017-05-15 15:40:00,550.4114,0.0638,168.2171
2017-05-15 15:50:00,550.4113,0.0605,168.2191
2017-05-15 16:00:00,550.4129,0.0611,168.2191
2017-05-15 16:10:00,550.4044,0.0645,168.2161
2017-05-15 16:20:00,550.3915,0.0714,168.2361
2017-05-15 16:30:00,550.4077,0.0662,168.2071
2017-05-15 16:40:00,550.4116,0.0553,168.2271
2017-05-15 16:50:00,550.4182,0.0556,168.2241
2017-05-15 17:00:00,550.4125,0.0584,168.2021
2017-05-15 17:10:00,550.414,0.0631,168.2051
2017-05-15 17:20:00,550.4063,0.0609,168.2121
2017-05-15 17:30:00,550.4076,0.0603,168.2241
2017-05-15 17:40:00,550.4064,0.0622,168.2161
2017-05-15 17:50:00,550.4101,0.0613,168.2091
2017-05-15 18:00:00,550.4125,0.0589,168.2051
2017-05-15 18:10:00,550.4137,0.0606,168.2131
2017-05-15 18:20:00,550.4161,0.0622,168.2051
2017-05-15 18:30:00,550.4184,0.0613,168.2001
2017-05-15 18:40:00,550.4159,0.063,168.2131
2017-05-15 18:50:00,550.4177,0.063,168.2081
2017-05-15 19:00:00,550.4136,0.062,168.2101
2017-05-15 19:10:00,550.4102,0.0627,168.2031
2017-05-15 19:20:00,550.4118,0.0647,168.2061
2017-05-15 19:30:00,550.4139,0.0638,168.2101
2017-05-15 19:40:00,550.4124,0.0645,168.2071
2017-05-15 19:50:00,550.4109,0.0635,168.2191
2017-05-15 20:00:00,550.4131,0.0632,168.2161
2017-05-15 20:10:00,550.4114,0.0638,168.2141
2017-05-15 20:20:00,550.4137,0.0653,168.2171
2017-05-15 20:30:00,550.4147,0.0654,168.2171
2017-05-15 20:40:00,550.4141,0.0617,168.2121
2017-05-15 22:40:00,550.412,0.0639,168.2091
2017-05-15 22:50:00,550.4072,0.064,168.2061
2017-05-15 23:00:00,550.4114,0.0659,168.2061
2017-05-15 23:10:00,550.4155,0.0645,168.2071
2017-05-15 23:20:00,550.4154,0.0624,168.2081
2017-05-15 23:30:00,550.4157,0.0621,168.2101
2017-05-15 23:40:00,550.4159,0.0651,168.2111
2017-05-15 23:50:00,550.4141,0.0616,168.2181
2017-05-16 00:00:00,550.4097,0.0652,168.2241
2017-05-16 00:10:00,550.4127,0.0692,168.2141
2017-05-16 00:20:00,550.4094,0.0602,168.2121
2017-05-16 00:30:00,550.4102,0.057,168.2091
2017-05-16 00:40:00,550.4117,0.0587,168.2031
2017-05-16 00:50:00,550.4073,0.0645,168.2221
2017-05-16 01:00:00,550.4135,0.0606,168.2111
2017-05-16 01:10:00,550.4102,0.0619,168.2101
2017-05-16 01:20:00,550.4142,0.0634,168.2111
2017-05-16 01:30:00,550.4128,0.0633,168.2061
2017-05-16 01:40:00,550.4153,0.0629,168.2051
2017-05-16 01:50:00,550.41,0.0589,168.2111
2017-05-16 02:00:00,550.4069,0.0581,168.2241
2017-05-16 02:10:00,550.406,0.0621,168.2071
2017-05-16 02:20:00,550.4088,0.0623,168.2051
2017-05-16 02:30:00,550.409,0.0631,168.2091
2017-05-16 02:40:00,550.4105,0.0625,168.2211
2017-05-16 02:50:00,550.4099,0.0614,168.2191
2017-05-16 03:00:00,550.4098,0.0619,168.2161
2017-05-16 03:10:00,550.4072,0.059,168.2091
2017-05-16 03:20:00,550.4075,0.0624,168.2121
2017-05-16 03:30:00,550.4084,0.0638,168.2141
2017-05-16 03:40:00,550.4108,0.0639,168.2101
2017-05-16 03:50:00,550.4103,0.0622,168.2111
2017-05-16 04:00:00,550.4113,0.0611,168.2141
2017-05-16 04:30:00,550.4076,0.0624,168.2171
2017-05-16 04:40:00,550.4068,0.0582,168.2231
2017-05-16 04:50:00,550.4073,0.0604,168.2161
2017-05-16 05:00:00,550.404,0.0624,168.2121
2017-05-16 05:10:00,550.4049,0.0641,168.2161
2017-05-16 05:20:00,550.4054,0.0635,168.2111
2017-05-16 05:30:00,550.4071,0.062,168.2151
2017-05-16 05:40:00,550.41,0.0579,168.2151
2017-05-16 05:50:00,550.4072,0.0586,168.2171
2017-05-16 06:00:00,550.4051,0.0614,168.2171
2017-05-16 06:10:00,550.4006,0.0611,168.2141
2017-05-16 06:20:00,550.4026,0.0617,168.2081
2017-05-16 06:30:00,550.4035,0.059,168.2111
2017-05-16 06:40:00,550.4006,0.0608,168.2121
2017-05-16 06:50:00,288.10235595703125,-73.03660583496094,33.9483757019043
2017-05-16 07:00:00,550.3974,0.0644,168.2161
2017-05-16 07:10:00,550.3955,0.0632,168.2151
2017-05-16 07:20:00,550.3948,0.0616,168.2091
2017-05-16 07:30:00,550.3964,0.0614,168.2061
2017-05-16 07:40:00,550.3992,0.0619,168.2031
2017-05-16 07:50:00,550.3988,0.0604,168.2031
2017-05-16 08:00:00,550.3966,0.0598,168.2121
2017-05-16 08:10:00,550.3949,0.06,168.2061
2017-05-16 08:20:00,550.3947,0.0642,168.2111
2017-05-16 08:30:00,550.3985,0.0612,168.2031
2017-05-16 08:40:00,550.4037,0.0691,168.1861
2017-05-16 08:50:00,550.3966,0.0584,168.1941
2017-05-16 09:00:00,550.3839,0.0598,168.2061
2017-05-16 09:10:00,550.3803,0.066,168.1951
2017-05-16 09:20:00,550.3916,0.0554,168.1851
2017-05-16 09:30:00,550.3988,0.0519,168.1911
2017-05-16 09:40:00,550.3961,0.0567,168.2021
2017-05-16 09:50:00,550.3954,0.0608,168.2021
2017-05-16 10:00:00,550.4113,0.07,168.1931
2017-05-16 10:10:00,550.3886,0.0682,168.2291
2017-05-16 10:20:00,550.3687,0.053,168.2261
2017-05-16 10:30:00,550.3909,0.059,168.2121
2017-05-16 10:40:00,550.3892,0.0717,168.2071
2017-05-16 10:50:00,550.3872,0.0734,168.1911
2017-05-16 11:00:00,550.3932,0.0632,168.1901
2017-05-16 11:10:00,550.3959,0.0665,168.1881
2017-05-16 11:20:00,550.3972,0.0652,168.2171
2017-05-16 11:30:00,550.4056,0.057,168.2401
2017-05-16 11:40:00,550.4006,0.0561,168.2461
2017-05-16 11:50:00,550.3868,0.0688,168.2251
2017-05-16 12:00:00,550.4109,0.0281,168.2311
2017-05-16 12:10:00,550.4095,0.0522,168.2301
2017-05-16 12:20:00,550.4072,0.0477,168.2271
2017-05-16 12:30:00,550.4237,0.0502,168.2181
2017-05-16 12:40:00,550.4299,0.0485,168.2101
2017-05-16 12:50:00,550.4007,0.0771,168.2411
2017-05-16 13:00:00,550.3775,0.0763,168.2491
2017-05-16 13:10:00,550.4079,0.0712,168.1751
2017-05-16 13:20:00,550.417,0.0704,168.2051
2017-05-16 13:30:00,550.4066,0.0704,168.2181
2017-05-16 13:40:00,550.4153,0.0543,168.2201
2017-05-16 13:50:00,550.4047,0.0616,168.2191
2017-05-16 14:00:00,550.4081,0.0563,168.2191
2017-05-16 14:10:00,550.4112,0.0525,168.2251
2017-05-16 14:20:00,550.405,0.0593,168.2231
2017-05-16 14:30:00,550.4078,0.0611,168.2221
2017-05-16 14:50:00,550.4091,0.0589,168.2191
2017-05-16 15:00:00,550.411,0.0602,168.2171
2017-05-16 15:10:00,550.408,0.0614,168.2101
2017-05-16 15:20:00,550.4081,0.0613,168.2111
2017-05-16 15:30:00,550.4061,0.0627,168.2071
2017-05-16 15:40:00,550.411,0.0613,168.2101
2017-05-16 15:50:00,550.4073,0.0606,168.2101
2017-05-16 16:00:00,550.409,0.0613,168.2101
2017-05-16 16:10:00,550.4081,0.0617,168.2051
2017-05-16 16:20:00,550.4047,0.0614,168.2091
2017-05-16 16:30:00,550.4064,0.0593,168.2081
2017-05-16 16:40:00,550.4094,0.061,168.2101
2017-05-16 16:50:00,550.411,0.0607,168.2091
2017-05-16 17:00:00,550.4081,0.0585,168.2061
2017-05-16 17:10:00,550.409,0.0595,168.2181
2017-05-16 17:20:00,550.4054,0.0592,168.2161
2017-05-16 17:30:00,550.4038,0.0591,168.2101
2017-05-16 17:40:00,550.4046,0.0623,168.2061
2017-05-16 17:50:00,550.4042,0.0628,168.2071
2017-05-16 18:00:00,550.4043,0.0615,168.2151
2017-05-16 18:10:00,550.4058,0.062,168.2121
2017-05-16 18:20:00,550.4079,0.0598,168.2051
2017-05-16 18:30:00,550.4071,0.0633,168.2071
2017-05-16 18:40:00,550.4048,0.0648,168.2051
2017-05-16 18:50:00,550.4062,0.0624,168.2031
2017-05-16 19:00:00,550.4043,0.0619,168.1941
2017-05-16 19:10:00,550.4038,0.0628,168.1961
2017-05-16 19:20:00,550.4041,0.0622,168.1951
2017-05-16 19:30:00,550.4049,0.0617,168.2061
2017-05-16 19:40:00,550.4036,0.0631,168.2121
2017-05-16 19:50:00,550.4044,0.0608,168.2141
2017-05-16 20:00:00,550.4041,0.0591,168.2121
2017-05-16 20:10:00,550.4016,0.0613,168.2121
2017-05-16 20:20:00,550.4023,0.0634,168.2141
2017-05-16 20:30:00,550.4035,0.0602,168.2151
2017-05-16 20:40:00,550.403,0.0599,168.2071
2017-05-16 20:50:00,550.4036,0.0632,168.2081
2017-05-16 21:00:00,550.4026,0.0617,168.2141
2017-05-16 21:10:00,550.4031,0.0608,168.2111
